datetime,symbol,open,high,low,close,volume
2024-06-30 17:00:00,CME_MINI:ES1!,5534.25,5535.75,5528.5,5532.75,4571.0
2024-06-30 17:05:00,CME_MINI:ES1!,5532.5,5534.25,5530.25,5530.75,1204.0
2024-06-30 17:10:00,CME_MINI:ES1!,5530.5,5531.5,5530.0,5531.25,636.0
2024-06-30 17:15:00,CME_MINI:ES1!,5531.25,5533.25,5531.0,5532.75,383.0
2024-06-30 17:20:00,CME_MINI:ES1!,5532.75,5533.5,5532.25,5533.25,663.0
2024-06-30 17:25:00,CME_MINI:ES1!,5533.25,5536.5,5533.0,5536.0,1029.0
2024-06-30 17:30:00,CME_MINI:ES1!,5536.0,5536.5,5534.75,5536.25,1008.0
2024-06-30 17:35:00,CME_MINI:ES1!,5536.0,5536.25,5534.75,5535.0,400.0
2024-06-30 17:40:00,CME_MINI:ES1!,5535.0,5535.5,5534.5,5535.25,467.0
2024-06-30 17:45:00,CME_MINI:ES1!,5535.5,5535.75,5533.75,5534.0,637.0
2024-06-30 17:50:00,CME_MINI:ES1!,5534.0,5535.25,5533.75,5534.75,727.0
2024-06-30 17:55:00,CME_MINI:ES1!,5534.75,5535.0,5534.0,5534.25,345.0
2024-06-30 18:00:00,CME_MINI:ES1!,5534.0,5534.25,5530.75,5531.25,1273.0
2024-06-30 18:05:00,CME_MINI:ES1!,5531.5,5533.0,5531.25,5532.75,353.0
2024-06-30 18:10:00,CME_MINI:ES1!,5532.75,5532.75,5530.25,5531.25,601.0
2024-06-30 18:15:00,CME_MINI:ES1!,5531.25,5531.5,5527.75,5528.5,1391.0
2024-06-30 18:20:00,CME_MINI:ES1!,5528.25,5532.0,5528.25,5531.5,1079.0
2024-06-30 18:25:00,CME_MINI:ES1!,5531.5,5533.25,5531.5,5532.5,1184.0
2024-06-30 18:30:00,CME_MINI:ES1!,5532.5,5532.5,5531.75,5532.25,344.0
2024-06-30 18:35:00,CME_MINI:ES1!,5532.5,5533.25,5532.25,5533.0,215.0
2024-06-30 18:40:00,CME_MINI:ES1!,5532.75,5533.25,5532.5,5532.75,115.0
2024-06-30 18:45:00,CME_MINI:ES1!,5532.5,5533.0,5531.75,5532.5,457.0
2024-06-30 18:50:00,CME_MINI:ES1!,5532.25,5532.5,5529.5,5529.5,1282.0
2024-06-30 18:55:00,CME_MINI:ES1!,5529.5,5530.0,5528.75,5529.25,671.0
2024-06-30 19:00:00,CME_MINI:ES1!,5529.5,5530.25,5526.5,5529.25,1524.0
2024-06-30 19:05:00,CME_MINI:ES1!,5529.0,5530.75,5528.75,5530.5,617.0
2024-06-30 19:10:00,CME_MINI:ES1!,5530.5,5531.5,5530.25,5530.75,530.0
2024-06-30 19:15:00,CME_MINI:ES1!,5530.75,5532.5,5530.5,5532.25,1156.0
2024-06-30 19:20:00,CME_MINI:ES1!,5532.25,5533.5,5532.0,5532.75,638.0
2024-06-30 19:25:00,CME_MINI:ES1!,5532.75,5534.25,5532.5,5533.75,592.0
2024-06-30 19:30:00,CME_MINI:ES1!,5534.0,5534.75,5533.25,5534.75,502.0
2024-06-30 19:35:00,CME_MINI:ES1!,5534.5,5535.0,5534.0,5534.75,993.0
2024-06-30 19:40:00,CME_MINI:ES1!,5534.75,5535.0,5534.5,5535.0,408.0
2024-06-30 19:45:00,CME_MINI:ES1!,5534.75,5534.75,5533.25,5534.0,500.0
2024-06-30 19:50:00,CME_MINI:ES1!,5533.75,5534.0,5533.0,5533.75,369.0
2024-06-30 19:55:00,CME_MINI:ES1!,5534.0,5535.5,5533.5,5535.25,416.0
2024-06-30 20:00:00,CME_MINI:ES1!,5535.25,5535.5,5534.25,5534.75,297.0
2024-06-30 20:05:00,CME_MINI:ES1!,5535.0,5536.5,5534.75,5535.75,388.0
2024-06-30 20:10:00,CME_MINI:ES1!,5535.5,5536.0,5535.25,5535.25,339.0
2024-06-30 20:15:00,CME_MINI:ES1!,5535.5,5535.5,5534.5,5535.0,575.0
2024-06-30 20:20:00,CME_MINI:ES1!,5535.0,5536.25,5534.75,5535.75,472.0
2024-06-30 20:25:00,CME_MINI:ES1!,5535.75,5536.25,5534.75,5534.75,454.0
2024-06-30 20:30:00,CME_MINI:ES1!,5535.0,5536.5,5535.0,5535.75,352.0
2024-06-30 20:35:00,CME_MINI:ES1!,5535.5,5536.5,5535.0,5535.5,870.0
2024-06-30 20:40:00,CME_MINI:ES1!,5535.25,5535.75,5535.0,5535.5,720.0
2024-06-30 20:45:00,CME_MINI:ES1!,5535.5,5536.0,5534.75,5534.75,528.0
