datetime,symbol,open,high,low,close,volume
2024-08-22 13:34:00,CME_MINI:ES1!,5603.25,5603.5,5600.25,5600.5,1711.0
2024-08-22 13:35:00,CME_MINI:ES1!,5600.75,5601.75,5599.75,5600.0,1626.0
2024-08-22 13:36:00,CME_MINI:ES1!,5599.75,5600.75,5599.25,5600.25,1688.0
2024-08-22 13:37:00,CME_MINI:ES1!,5600.25,5602.25,5600.0,5600.75,1208.0
2024-08-22 13:38:00,CME_MINI:ES1!,5600.75,5602.0,5600.25,5601.5,985.0
2024-08-22 13:39:00,CME_MINI:ES1!,5601.5,5602.0,5600.0,5600.25,1293.0
2024-08-22 13:40:00,CME_MINI:ES1!,5600.25,5601.25,5599.25,5601.0,1702.0
2024-08-22 13:41:00,CME_MINI:ES1!,5601.0,5603.25,5601.0,5602.75,1267.0
2024-08-22 13:42:00,CME_MINI:ES1!,5603.0,5603.0,5599.75,5600.25,1534.0
2024-08-22 13:43:00,CME_MINI:ES1!,5600.0,5601.5,5599.75,5600.5,1252.0
2024-08-22 13:44:00,CME_MINI:ES1!,5600.5,5601.5,5599.0,5601.5,1910.0
2024-08-22 13:45:00,CME_MINI:ES1!,5601.5,5603.75,5600.75,5602.5,1885.0
2024-08-22 13:46:00,CME_MINI:ES1!,5602.5,5603.0,5601.75,5602.5,920.0
2024-08-22 13:47:00,CME_MINI:ES1!,5602.25,5605.75,5601.75,5605.5,2760.0
2024-08-22 13:48:00,CME_MINI:ES1!,5605.5,5605.75,5602.75,5602.75,2787.0
2024-08-22 13:49:00,CME_MINI:ES1!,5602.75,5603.5,5600.0,5600.25,1974.0
2024-08-22 13:50:00,CME_MINI:ES1!,5600.0,5600.75,5598.0,5600.25,2634.0
2024-08-22 13:51:00,CME_MINI:ES1!,5600.0,5600.5,5599.0,5599.25,1170.0
2024-08-22 13:52:00,CME_MINI:ES1!,5599.0,5600.0,5597.5,5599.75,1595.0
2024-08-22 13:53:00,CME_MINI:ES1!,5599.5,5600.25,5598.75,5599.25,1864.0
2024-08-22 13:54:00,CME_MINI:ES1!,5599.0,5601.0,5597.0,5597.0,2635.0
2024-08-22 13:55:00,CME_MINI:ES1!,5597.0,5599.75,5597.0,5598.5,2126.0
2024-08-22 13:56:00,CME_MINI:ES1!,5598.5,5599.5,5598.25,5599.0,1492.0
2024-08-22 13:57:00,CME_MINI:ES1!,5599.0,5599.0,5594.75,5595.25,3320.0
2024-08-22 13:58:00,CME_MINI:ES1!,5595.25,5597.25,5593.75,5593.75,2443.0
2024-08-22 13:59:00,CME_MINI:ES1!,5593.75,5594.5,5591.25,5592.5,4192.0
2024-08-22 14:00:00,CME_MINI:ES1!,5592.75,5595.75,5592.75,5595.75,1945.0
2024-08-22 14:01:00,CME_MINI:ES1!,5595.75,5598.75,5595.75,5598.25,2667.0
2024-08-22 14:02:00,CME_MINI:ES1!,5598.0,5603.75,5598.0,5603.25,3889.0
2024-08-22 14:03:00,CME_MINI:ES1!,5603.25,5604.75,5601.0,5601.0,3421.0
2024-08-22 14:04:00,CME_MINI:ES1!,5601.25,5604.0,5600.75,5602.5,2970.0
2024-08-22 14:05:00,CME_MINI:ES1!,5602.5,5603.25,5601.0,5602.0,1843.0
2024-08-22 14:06:00,CME_MINI:ES1!,5602.0,5603.0,5600.25,5600.25,1589.0
2024-08-22 14:07:00,CME_MINI:ES1!,5600.25,5600.75,5599.0,5600.0,1835.0
2024-08-22 14:08:00,CME_MINI:ES1!,5600.25,5601.0,5599.0,5600.0,1406.0
2024-08-22 14:09:00,CME_MINI:ES1!,5600.0,5601.75,5599.25,5600.0,1870.0
2024-08-22 14:10:00,CME_MINI:ES1!,5600.0,5600.5,5597.25,5598.0,1842.0
2024-08-22 14:11:00,CME_MINI:ES1!,5598.25,5600.25,5598.25,5599.5,1427.0
2024-08-22 14:12:00,CME_MINI:ES1!,5599.75,5600.75,5598.75,5599.25,1012.0
2024-08-22 14:13:00,CME_MINI:ES1!,5599.25,5601.5,5598.75,5601.25,1276.0
2024-08-22 14:14:00,CME_MINI:ES1!,5601.25,5601.75,5599.75,5600.0,1650.0
2024-08-22 14:15:00,CME_MINI:ES1!,5600.0,5603.0,5600.0,5601.5,2449.0
2024-08-22 14:16:00,CME_MINI:ES1!,5601.5,5602.5,5599.5,5602.25,1939.0
2024-08-22 14:17:00,CME_MINI:ES1!,5602.25,5602.25,5599.0,5599.5,1902.0
2024-08-22 14:18:00,CME_MINI:ES1!,5599.25,5600.0,5597.75,5598.5,1657.0
2024-08-22 14:19:00,CME_MINI:ES1!,5598.5,5599.0,5595.5,5598.0,3481.0
2024-08-22 14:20:00,CME_MINI:ES1!,5598.0,5598.0,5594.75,5596.0,2519.0
2024-08-22 14:21:00,CME_MINI:ES1!,5596.0,5596.75,5594.75,5595.5,2286.0
2024-08-22 14:22:00,CME_MINI:ES1!,5595.25,5595.5,5589.5,5591.75,5019.0
2024-08-22 14:23:00,CME_MINI:ES1!,5591.75,5592.25,5588.0,5588.0,3331.0
2024-08-22 14:24:00,CME_MINI:ES1!,5588.25,5590.25,5588.0,5589.5,3150.0
2024-08-22 14:25:00,CME_MINI:ES1!,5589.5,5591.75,5588.5,5591.0,2926.0
2024-08-22 14:26:00,CME_MINI:ES1!,5591.0,5592.5,5589.5,5590.5,2897.0
