Datetime,Open,High,Low,Close,Adj Close,Volume,Capital Gains
1999-03-10 00:00:00-05:00,51.125,51.15625,50.28125,51.0625,43.547393798828125,5232000,0.0
1999-03-11 00:00:00-05:00,51.4375,51.734375,50.3125,51.3125,43.760616302490234,9688600,0.0
1999-03-12 00:00:00-05:00,51.125,51.15625,49.65625,50.0625,42.69457244873047,8743600,0.0
1999-03-15 00:00:00-05:00,50.4375,51.5625,49.90625,51.5,43.92051696777344,6369000,0.0
1999-03-16 00:00:00-05:00,51.71875,52.15625,51.15625,51.9375,44.29362487792969,4905800,0.0
1999-03-17 00:00:00-05:00,51.9375,52.0,51.40625,51.5625,43.97380447387695,3965000,0.0
1999-03-18 00:00:00-05:00,51.5,52.59375,51.484375,52.5625,44.826637268066406,4848400,0.0
1999-03-19 00:00:00-05:00,53.25,53.25,51.1875,51.21875,43.68064498901367,7160400,0.0
1999-03-22 00:00:00-05:00,51.4375,51.5625,50.5,50.59375,43.147640228271484,5024800,0.0
1999-03-23 00:00:00-05:00,50.3125,50.5,48.71875,48.8125,41.628536224365234,10962400,0.0
1999-03-24 00:00:00-05:00,49.25,50.5,48.5,50.46875,43.04104232788086,8447000,0.0
1999-03-25 00:00:00-05:00,51.25,52.3125,50.9140625,52.3125,44.61343765258789,8133800,0.0
1999-03-26 00:00:00-05:00,51.875,52.46875,51.53125,51.75,44.13372802734375,8256200,0.0
1999-03-29 00:00:00-05:00,52.375,53.65625,52.0625,53.625,45.73277282714844,5113800,0.0
1999-03-30 00:00:00-05:00,53.5625,54.0,53.03125,53.25,45.412967681884766,4940600,0.0
1999-03-31 00:00:00-05:00,54.125,54.1875,52.3125,52.46875,44.74668502807617,8256600,0.0
1999-04-01 00:00:00-05:00,54.0,54.0625,52.6875,53.5625,45.67947006225586,8715800,0.0
1999-04-05 00:00:00-04:00,54.4296875,55.578125,54.09375,55.5,47.33182144165039,5697200,0.0
1999-04-06 00:00:00-04:00,55.4375,56.21875,54.96875,55.609375,47.42509078979492,7522400,0.0
