datetime,symbol,open,high,low,close,volume
2024-06-09 17:00:00,CME_MINI:NQ1!,19025.0,19036.25,19009.0,19022.0,446.0
2024-06-09 17:01:00,CME_MINI:NQ1!,19021.0,19030.0,19020.75,19028.5,190.0
2024-06-09 17:02:00,CME_MINI:NQ1!,19028.5,19040.5,19028.25,19037.75,245.0
2024-06-09 17:03:00,CME_MINI:NQ1!,19037.5,19046.0,19036.0,19041.5,190.0
2024-06-09 17:04:00,CME_MINI:NQ1!,19041.5,19044.75,19040.0,19041.0,127.0
2024-06-09 17:05:00,CME_MINI:NQ1!,19040.0,19041.75,19037.25,19040.5,121.0
2024-06-09 17:06:00,CME_MINI:NQ1!,19040.75,19041.5,19035.75,19038.5,165.0
2024-06-09 17:07:00,CME_MINI:NQ1!,19038.5,19041.0,19038.5,19040.0,81.0
2024-06-09 17:08:00,CME_MINI:NQ1!,19040.5,19051.0,19038.0,19050.25,201.0
2024-06-09 17:09:00,CME_MINI:NQ1!,19049.25,19057.0,19048.5,19054.0,226.0
2024-06-09 17:10:00,CME_MINI:NQ1!,19054.25,19058.0,19053.75,19054.5,147.0
2024-06-09 17:11:00,CME_MINI:NQ1!,19055.5,19059.75,19055.5,19055.75,96.0
2024-06-09 17:12:00,CME_MINI:NQ1!,19056.25,19058.75,19055.25,19055.75,73.0
2024-06-09 17:13:00,CME_MINI:NQ1!,19055.75,19057.25,19055.0,19055.0,56.0
2024-06-09 17:14:00,CME_MINI:NQ1!,19055.0,19057.25,19052.0,19052.5,84.0
2024-06-09 17:15:00,CME_MINI:NQ1!,19053.0,19056.75,19052.5,19053.75,37.0
2024-06-09 17:16:00,CME_MINI:NQ1!,19054.0,19059.25,19054.0,19056.75,90.0
2024-06-09 17:17:00,CME_MINI:NQ1!,19056.5,19057.25,19051.25,19052.5,126.0
2024-06-09 17:18:00,CME_MINI:NQ1!,19052.75,19052.75,19050.75,19051.25,43.0
2024-06-09 17:19:00,CME_MINI:NQ1!,19051.75,19052.5,19048.0,19048.5,114.0
2024-06-09 17:20:00,CME_MINI:NQ1!,19049.5,19049.5,19047.25,19048.5,68.0
2024-06-09 17:21:00,CME_MINI:NQ1!,19048.25,19048.25,19041.0,19044.0,154.0
